begin ; end ; doc_id ; buch ; quote ; coref ; overlap ;ek ;ek2 ; ds ; space; segnr ; em ; klasse ; xrange;;
8951;8965;9;4;diu muoter mîn;# unbestimmt (einzel);0;0;0;1;R_HOF;189;0;"[""PER""]";"[{""endOffset"":30,""startOffset"":16,""start"":""8935"",""end"":""8935""}]";"[{""endOffset"":30,""startOffset"":16,""start"":""\/div[325]"",""end"":""\/div[325]""}]";89518965
8967;8979;9;4;iwers wirtes;Gurnemanz;0;0;0;1;R_HOF;189;0;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":""8967"",""end"":""8967""}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[326]"",""end"":""\/div[326]""}]";89678979
8981;8993;9;4;sîner tohter;Lîâze;0;0;0;1;R_HOF;189;0;"[""PER""]";"[{""endOffset"":26,""startOffset"":14,""start"":""8967"",""end"":""8967""}]";"[{""endOffset"":26,""startOffset"":14,""start"":""\/div[326]"",""end"":""\/div[326]""}]";89818993
9097;9112;9;4;Lîâze diu maget;Lîâze;0;0;0;1;R_HOF;190;0;"[""PER""]";"[{""endOffset"":23,""startOffset"":8,""start"":""9089"",""end"":""9089""}]";"[{""endOffset"":23,""startOffset"":8,""start"":""\/div[331]"",""end"":""\/div[331]""}]";90979112
9121;9133;9;4;iwerem wirte;Gurnemanz;0;0;0;1;R_HOF;190;0;"[""PER""]";"[{""endOffset"":19,""startOffset"":7,""start"":""9114"",""end"":""9114""}]";"[{""endOffset"":19,""startOffset"":7,""start"":""\/div[332]"",""end"":""\/div[332]""}]";91219133
9307;9321;9;4;ir veter Kyôt;Kyôt von Katelangen;0;0;0;0;R_HOF;190;0;"[""PER""]";"[{""endOffset"":23,""startOffset"":9,""start"":""9298"",""end"":""9298""}]";"[{""endOffset"":23,""startOffset"":9,""start"":""\/div[338]"",""end"":""\/div[338]""}]";93079321
9323;9329;9;4;vrouwe;Cundwîr âmûrs;0;0;0;1;R_HOF;190;0;"[""PER""]";"[{""endOffset"":7,""startOffset"":1,""start"":""9322"",""end"":""9322""}]";"[{""endOffset"":7,""startOffset"":1,""start"":""\/div[339]"",""end"":""\/div[339]""}]";93239329
9447;9462;9;4;der bruoder mîn;Manpfilyôt;0;0;0;1;R_HOF;190;0;"[""PER""]";"[{""endOffset"":29,""startOffset"":14,""start"":""9433"",""end"":""9433""}]";"[{""endOffset"":29,""startOffset"":14,""start"":""\/div[343]"",""end"":""\/div[343]""}]";94479462
9502;9512;9;4;Manpfiljôt;Manpfilyôt;0;0;0;0;R_HOF;190;0;"[""PER""]";"[{""endOffset"":20,""startOffset"":10,""start"":""9492"",""end"":""9492""}]";"[{""endOffset"":20,""startOffset"":10,""start"":""\/div[345]"",""end"":""\/div[345]""}]";95029512
9514;9520;9;4;vrouwe;Cundwîr âmûrs;0;0;0;1;R_HOF;190;0;"[""PER""]";"[{""endOffset"":7,""startOffset"":1,""start"":""9513"",""end"":""9513""}]";"[{""endOffset"":7,""startOffset"":1,""start"":""\/div[346]"",""end"":""\/div[346]""}]";95149520
9551;9559;9;4;diu magt;Cundwîr âmûrs;0;0;0;0;R_HOF;190;0;"[""PER""]";"[{""endOffset"":15,""startOffset"":7,""start"":""9544"",""end"":""9544""}]";"[{""endOffset"":15,""startOffset"":7,""start"":""\/div[347]"",""end"":""\/div[347]""}]";95519559
9683;9692;9;4;die alten;Kyôt von Katelangen;0;0;0;0;R_HOF;190;0;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""9683"",""end"":""9683""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[352]"",""end"":""\/div[352]""}]";96839692
9683;9692;9;4;die alten;Manpfilyôt;0;0;0;0;R_HOF;190;0;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""9683"",""end"":""9683""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[352]"",""end"":""\/div[352]""}]";96839692
9736;9739;9;4;her;# unbestimmt (multi);0;0;0;0;R_HOF;190;0;"[""PER"",""WVL""]";"[{""endOffset"":28,""startOffset"":25,""start"":""9711"",""end"":""9711""}]";"[{""endOffset"":28,""startOffset"":25,""start"":""\/div[353]"",""end"":""\/div[353]""}]";97369739
9741;9748;9;4;ir bote;# unbestimmt (einzel);0;0;0;0;R_HOF;190;0;"[""PER""]";"[{""endOffset"":7,""startOffset"":0,""start"":""9741"",""end"":""9741""}]";"[{""endOffset"":7,""startOffset"":0,""start"":""\/div[354]"",""end"":""\/div[354]""}]";97419748
9778;9793;9;4;diu kranke diet;# unbestimmt (multi);0;0;0;0;R_HOF;190;0;"[""PER""]";"[{""endOffset"":24,""startOffset"":9,""start"":""9769"",""end"":""9769""}]";"[{""endOffset"":24,""startOffset"":9,""start"":""\/div[355]"",""end"":""\/div[355]""}]";97789793
9809;9821;9;4;der burgaere;# unbestimmt (multi);0;0;0;0;R_HOF;190;0;"[""PER""]";"[{""endOffset"":19,""startOffset"":7,""start"":""9802"",""end"":""9802""}]";"[{""endOffset"":19,""startOffset"":7,""start"":""\/div[356]"",""end"":""\/div[356]""}]";98099821
9925;9936;9;4;diu künegîn;Cundwîr âmûrs;0;0;0;0;R_HOF;191;0;"[""PER""]";"[{""endOffset"":25,""startOffset"":14,""start"":""9911"",""end"":""9911""}]";"[{""endOffset"":25,""startOffset"":14,""start"":""\/div[361]"",""end"":""\/div[361]""}]";99259936
9979;10001;9;4;dirre kreftelôsen diet;# unbestimmt (multi);0;0;0;0;R_HOF;191;0;"[""PER""]";"[{""endOffset"":22,""startOffset"":0,""start"":""9979"",""end"":""9979""}]";"[{""endOffset"":22,""startOffset"":0,""start"":""\/div[363]"",""end"":""\/div[363]""}]";99800001
10003;10019;9;4;Parzivâl ir gast;Parzivâl;0;0;0;0;R_HOF;191;0;"[""PER""]";"[{""endOffset"":16,""startOffset"":0,""start"":""10003"",""end"":""10003""}]";"[{""endOffset"":16,""startOffset"":0,""start"":""\/div[364]"",""end"":""\/div[364]""}]";100040019
10187;10196;9;4;dem gaste;Parzivâl;0;0;0;0;R_HOF;191;0;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""10187"",""end"":""10187""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[370]"",""end"":""\/div[370]""}]";101880196
10250;10261;9;4;die burgaer;# unbestimmt (multi);0;0;1;0;R_HOF;191;0;"[""PER""]";"[{""endOffset"":17,""startOffset"":6,""start"":""10244"",""end"":""10244""}]";"[{""endOffset"":17,""startOffset"":6,""start"":""\/div[372]"",""end"":""\/div[372]""}]";102510261
10367;10385;9;4;der junge Parzivâl;Parzivâl;0;0;0;0;R_HOF;191;0;"[""PER""]";"[{""endOffset"":22,""startOffset"":4,""start"":""10363"",""end"":""10363""}]";"[{""endOffset"":22,""startOffset"":4,""start"":""\/div[376]"",""end"":""\/div[376]""}]";103680385
10476;10495;9;4;der junge wol gevar;Parzivâl;0;0;0;0;R_HOF;191;0;"[""PER""]";"[{""endOffset"":28,""startOffset"":9,""start"":""10467"",""end"":""10467""}]";"[{""endOffset"":28,""startOffset"":9,""start"":""\/div[380]"",""end"":""\/div[380]""}]";104770495
10595;10605;9;4;die ritter;# unbestimmt (multi);0;0;0;0;R_HOF;191;0;"[""PER""]";"[{""endOffset"":17,""startOffset"":7,""start"":""10588"",""end"":""10588""}]";"[{""endOffset"":17,""startOffset"":7,""start"":""\/div[385]"",""end"":""\/div[385]""}]";105960605
10652;10656;9;4;kint;# unbestimmt (multi);0;0;0;0;R_HOF;191;0;"[""PER""]";"[{""endOffset"":4,""startOffset"":0,""start"":""10652"",""end"":""10652""}]";"[{""endOffset"":4,""startOffset"":0,""start"":""\/div[387]"",""end"":""\/div[387]""}]";106530656
10767;10783;9;4;den werden degen;Parzivâl;0;0;0;0;R_HOF;191;0;"[""PER""]";"[{""endOffset"":35,""startOffset"":19,""start"":""10748"",""end"":""10748""}]";"[{""endOffset"":35,""startOffset"":19,""start"":""\/div[390]"",""end"":""\/div[390]""}]";107680783
10869;10911;9;4;diu magt,von der ein teil hie wirt gesagt;Cundwîr âmûrs;0;0;0;0;R_HOF;192;0;"[""PER""]";"[{""endOffset"":32,""startOffset"":25,""start"":""10844"",""end"":""10879""}]";"[{""endOffset"":32,""startOffset"":25,""start"":""\/div[394]"",""end"":""\/div[395]""}]";108700911
11025;11038;9;4;diu küneginne;Cundwîr âmûrs;0;0;0;0;R_HOF;192;0;"[""PER""]";"[{""endOffset"":22,""startOffset"":9,""start"":""11016"",""end"":""11016""}]";"[{""endOffset"":22,""startOffset"":9,""start"":""\/div[400]"",""end"":""\/div[400]""}]";110261038
11266;11276;9;4;diu vrouwe;Cundwîr âmûrs;0;0;0;0;R_HOF;192;0;"[""PER""]";"[{""endOffset"":21,""startOffset"":11,""start"":""11255"",""end"":""11255""}]";"[{""endOffset"":21,""startOffset"":11,""start"":""\/div[409]"",""end"":""\/div[409]""}]";112671276
11351;11362;9;4;juncvrouwen;# unbestimmt (multi);0;0;0;0;R_HOF;192;0;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":""11351"",""end"":""11351""}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[412]"",""end"":""\/div[412]""}]";113521362
11364;11373;9;4;kameraere;# unbestimmt (multi);0;0;0;0;R_HOF;192;0;"[""PER""]";"[{""endOffset"":22,""startOffset"":13,""start"":""11351"",""end"":""11351""}]";"[{""endOffset"":22,""startOffset"":13,""start"":""\/div[412]"",""end"":""\/div[412]""}]";113651373
11512;11520;9;4;Parzivâl;Parzivâl;0;0;0;0;R_HOF;192;0;"[""PER""]";"[{""endOffset"":12,""startOffset"":4,""start"":""11508"",""end"":""11508""}]";"[{""endOffset"":12,""startOffset"":4,""start"":""\/div[418]"",""end"":""\/div[418]""}]";115131520
11689;11702;9;4;diu küneginne;Cundwîr âmûrs;0;0;0;0;R_HOF;193;0;"[""PER""]";"[{""endOffset"":20,""startOffset"":7,""start"":""11682"",""end"":""11682""}]";"[{""endOffset"":20,""startOffset"":7,""start"":""\/div[425]"",""end"":""\/div[425]""}]";116901702
11776;11784;9;4;diu magt;Cundwîr âmûrs;0;0;0;0;R_HOF;193;0;"[""PER""]";"[{""endOffset"":12,""startOffset"":4,""start"":""11772"",""end"":""11772""}]";"[{""endOffset"":12,""startOffset"":4,""start"":""\/div[429]"",""end"":""\/div[429]""}]";117771784
11989;11999;9;4;der magede;Cundwîr âmûrs;0;0;0;0;R_HOF;193;0;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""11989"",""end"":""11989""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[437]"",""end"":""\/div[437]""}]";119901999
12050;12069;9;4;den jungen Parzivâl;Parzivâl;0;0;0;0;R_HOF;193;0;"[""PER""]";"[{""endOffset"":22,""startOffset"":3,""start"":""12047"",""end"":""12047""}]";"[{""endOffset"":22,""startOffset"":3,""start"":""\/div[439]"",""end"":""\/div[439]""}]";120512069
12184;12197;9;4;der junge man;Parzivâl;0;0;0;0;R_HOF;193;0;"[""PER""]";"[{""endOffset"":27,""startOffset"":14,""start"":""12170"",""end"":""12170""}]";"[{""endOffset"":27,""startOffset"":14,""start"":""\/div[443]"",""end"":""\/div[443]""}]";121852197
12199;12212;9;4;zer küneginne;Cundwîr âmûrs;0;0;0;0;R_HOF;193;0;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":""12199"",""end"":""12199""}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[444]"",""end"":""\/div[444]""}]";122002212
12228;12234;9;4;vrouwe;Cundwîr âmûrs;0;0;0;1;R_HOF;193;0;"[""PER""]";"[{""endOffset"":7,""startOffset"":1,""start"":""12227"",""end"":""12227""}]";"[{""endOffset"":7,""startOffset"":1,""start"":""\/div[445]"",""end"":""\/div[445]""}]";122292234
12281;12284;9;4;got;Gott;0;0;0;1;R_HOF;193;0;"[""PER""]";"[{""endOffset"":29,""startOffset"":26,""start"":""12255"",""end"":""12255""}]";"[{""endOffset"":29,""startOffset"":26,""start"":""\/div[446]"",""end"":""\/div[446]""}]";122822284
12701;12724;9;4;diu vrouwe jâmers rîche;Cundwîr âmûrs;0;0;0;0;R_HOF;194;0;"[""PER""]";"[{""endOffset"":23,""startOffset"":0,""start"":""12701"",""end"":""12701""}]";"[{""endOffset"":23,""startOffset"":0,""start"":""\/div[462]"",""end"":""\/div[462]""}]";127022724
12856;12873;9;4;der künec Clâmidê;Clâmidê;0;0;0;1;R_HOF;194;0;"[""PER""]";"[{""endOffset"":25,""startOffset"":8,""start"":""12848"",""end"":""12848""}]";"[{""endOffset"":25,""startOffset"":8,""start"":""\/div[467]"",""end"":""\/div[467]""}]";128572873
12878;12903;9;4;Kingrûn sîn scheneschlant;Kingrûn;0;0;0;1;R_HOF;194;0;"[""PER""]";"[{""endOffset"":29,""startOffset"":4,""start"":""12874"",""end"":""12874""}]";"[{""endOffset"":29,""startOffset"":4,""start"":""\/div[468]"",""end"":""\/div[468]""}]";128792903
12950;12971;9;4;mîn vater Tampenteire;Tampenteire;0;0;0;1;R_HOF;194;0;"[""PER""]";"[{""endOffset"":21,""startOffset"":0,""start"":""12950"",""end"":""12950""}]";"[{""endOffset"":21,""startOffset"":0,""start"":""\/div[471]"",""end"":""\/div[471]""}]";129512971
12977;12994;9;4;mich armen weisen;Cundwîr âmûrs;0;0;0;1;R_HOF;194;0;"[""PER""]";"[{""endOffset"":22,""startOffset"":5,""start"":""12972"",""end"":""12972""}]";"[{""endOffset"":22,""startOffset"":5,""start"":""\/div[472]"",""end"":""\/div[472]""}]";129782994
13021;13043;9;4;mâge, vürsten unde man;# unbestimmt (multi);0;0;0;1;R_HOF;194;0;"[""PER""]";"[{""endOffset"":22,""startOffset"":0,""start"":""13021"",""end"":""13021""}]";"[{""endOffset"":22,""startOffset"":0,""start"":""\/div[474]"",""end"":""\/div[474]""}]";130223043
13045;13058;9;4;rîch und arme;# unbestimmt (multi);0;0;0;1;R_HOF;194;0;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":""13045"",""end"":""13045""}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[475]"",""end"":""\/div[475]""}]";130463058
13060;13068;9;4;undertân;# unbestimmt (multi);0;0;0;1;R_HOF;194;0;"[""PER""]";"[{""endOffset"":23,""startOffset"":15,""start"":""13045"",""end"":""13045""}]";"[{""endOffset"":23,""startOffset"":15,""start"":""\/div[475]"",""end"":""\/div[475]""}]";130613068
13077;13098;9;4;grôz ellenthaftez her;# unbestimmt (multi);0;0;0;1;R_HOF;194;0;"[""PER"",""WVL""]";"[{""endOffset"":29,""startOffset"":8,""start"":""13069"",""end"":""13069""}]";"[{""endOffset"":29,""startOffset"":8,""start"":""\/div[476]"",""end"":""\/div[476]""}]";130783098
13162;13171;9;4;ich armiu;Cundwîr âmûrs;0;0;0;1;R_HOF;194;0;"[""PER""]";"[{""endOffset"":18,""startOffset"":9,""start"":""13153"",""end"":""13153""}]";"[{""endOffset"":18,""startOffset"":9,""start"":""\/div[479]"",""end"":""\/div[479]""}]";131633171
13285;13293;9;4;Clâmidês;Clâmidê;0;0;0;1;R_HOF;194;0;"[""PER""]";"[{""endOffset"":17,""startOffset"":9,""start"":""13276"",""end"":""13276""}]";"[{""endOffset"":17,""startOffset"":9,""start"":""\/div[483]"",""end"":""\/div[483]""}]";132863293
13328;13382;9;4;Schenteflûrn, des herze truocmanegen rîterlîchen prîs;Schenteflûrs;0;0;0;1;R_HOF;195;0;"[""PER""]";"[{""endOffset"":24,""startOffset"":0,""start"":""13328"",""end"":""13358""}]";"[{""endOffset"":24,""startOffset"":0,""start"":""\/div[486]"",""end"":""\/div[487]""}]";133293382
13445;13463;9;4;der bruoder Lîâzen;Schenteflûrs;0;0;0;1;R_HOF;195;0;"[""PER""]";"[{""endOffset"":18,""startOffset"":0,""start"":""13445"",""end"":""13445""}]";"[{""endOffset"":18,""startOffset"":0,""start"":""\/div[490]"",""end"":""\/div[490]""}]";134463463
13457;13463;9;4;Lîâzen;Lîâze;1;0;0;1;R_HOF;195;1;"[""PER""]";"[{""endOffset"":18,""startOffset"":12,""start"":""13445"",""end"":""13445""}]";"[{""endOffset"":18,""startOffset"":12,""start"":""\/div[490]"",""end"":""\/div[490]""}]";134583463
13469;13474;9;4;Lîâze;Lîâze;0;0;0;0;R_HOF;195;0;"[""PER""]";"[{""endOffset"":8,""startOffset"":3,""start"":""13466"",""end"":""13466""}]";"[{""endOffset"":8,""startOffset"":3,""start"":""\/div[491]"",""end"":""\/div[491]""}]";134703474
13519;13546;9;4;der dienst gebende Parzivâl;Parzivâl;0;0;0;0;R_HOF;195;0;"[""PER""]";"[{""endOffset"":27,""startOffset"":0,""start"":""13519"",""end"":""13519""}]";"[{""endOffset"":27,""startOffset"":0,""start"":""\/div[493]"",""end"":""\/div[493]""}]";135203546
13588;13594;9;4;Lîâzen;Lîâze;0;0;0;0;R_HOF;195;0;"[""PER""]";"[{""endOffset"":15,""startOffset"":9,""start"":""13579"",""end"":""13579""}]";"[{""endOffset"":15,""startOffset"":9,""start"":""\/div[495]"",""end"":""\/div[495]""}]";135893594
13612;13625;9;4;zer küneginne;Cundwîr âmûrs;0;0;0;0;R_HOF;195;0;"[""PER""]";"[{""endOffset"":23,""startOffset"":10,""start"":""13602"",""end"":""13602""}]";"[{""endOffset"":23,""startOffset"":10,""start"":""\/div[496]"",""end"":""\/div[496]""}]";136133625
13627;13633;9;4;vrouwe;Cundwîr âmûrs;0;0;0;1;R_HOF;195;0;"[""PER""]";"[{""endOffset"":7,""startOffset"":1,""start"":""13626"",""end"":""13626""}]";"[{""endOffset"":7,""startOffset"":1,""start"":""\/div[497]"",""end"":""\/div[497]""}]";136283633
13666;13671;9;4;hêrre;Parzivâl;0;0;0;1;R_HOF;195;0;"[""PER""]";"[{""endOffset"":10,""startOffset"":5,""start"":""13661"",""end"":""13661""}]";"[{""endOffset"":10,""startOffset"":5,""start"":""\/div[498]"",""end"":""\/div[498]""}]";136673671
13697;13719;9;4;Kingrûne scheneschlant;Kingrûn;0;0;0;1;R_HOF;195;0;"[""PER""]";"[{""endOffset"":26,""startOffset"":4,""start"":""13693"",""end"":""13693""}]";"[{""endOffset"":26,""startOffset"":4,""start"":""\/div[499]"",""end"":""\/div[499]""}]";136983719
13763;13777;9;4;manegen ritter;# unbestimmt (multi);0;0;0;1;R_HOF;195;0;"[""PER""]";"[{""endOffset"":23,""startOffset"":9,""start"":""13754"",""end"":""13754""}]";"[{""endOffset"":23,""startOffset"":9,""start"":""\/div[501]"",""end"":""\/div[501]""}]";137643777
13828;13841;9;4;ter hêrre sîn;Clâmidê;0;0;0;1;R_HOF;195;0;"[""PER""]";"[{""endOffset"":28,""startOffset"":15,""start"":""13813"",""end"":""13813""}]";"[{""endOffset"":28,""startOffset"":15,""start"":""\/div[503]"",""end"":""\/div[503]""}]";138293841
13957;13964;9;4;Clâmidê;Clâmidê;0;0;0;1;R_HOF;195;0;"[""PER""]";"[{""endOffset"":9,""startOffset"":2,""start"":""13955"",""end"":""13955""}]";"[{""endOffset"":9,""startOffset"":2,""start"":""\/div[508]"",""end"":""\/div[508]""}]";139583964
14049;14055;9;4;vrouwe;Cundwîr âmûrs;0;0;0;1;R_HOF;195;0;"[""PER""]";"[{""endOffset"":20,""startOffset"":14,""start"":""14035"",""end"":""14035""}]";"[{""endOffset"":20,""startOffset"":14,""start"":""\/div[511]"",""end"":""\/div[511]""}]";140504055
14061;14068;9;4;Kingrûn;Kingrûn;0;0;0;1;R_HOF;195;0;"[""PER""]";"[{""endOffset"":33,""startOffset"":26,""start"":""14035"",""end"":""14035""}]";"[{""endOffset"":33,""startOffset"":26,""start"":""\/div[511]"",""end"":""\/div[511]""}]";140624068
14215;14225;9;4;diu vrouwe;Cundwîr âmûrs;0;0;0;0;R_HOF;196;0;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""14215"",""end"":""14215""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[518]"",""end"":""\/div[518]""}]";142164225
14360;14384;9;4;Parzivâl der lieht gevar;Parzivâl;0;0;0;0;R_HOF;196;0;"[""PER""]";"[{""endOffset"":28,""startOffset"":4,""start"":""14356"",""end"":""14356""}]";"[{""endOffset"":28,""startOffset"":4,""start"":""\/div[523]"",""end"":""\/div[523]""}]";143614384
14544;14583;9;4;diu dietdie Clâmidê von vröuden schiet;# unbestimmt (multi);0;0;0;0;R_HOF;196;0;"[""PER""]";"[{""endOffset"":30,""startOffset"":24,""start"":""14520"",""end"":""14553""}]";"[{""endOffset"":30,""startOffset"":24,""start"":""\/div[528]"",""end"":""\/div[529]""}]";145454583
14557;14564;9;4;Clâmidê;Clâmidê;1;0;0;0;R_HOF;196;1;"[""PER""]";"[{""endOffset"":11,""startOffset"":4,""start"":""14553"",""end"":""14553""}]";"[{""endOffset"":11,""startOffset"":4,""start"":""\/div[529]"",""end"":""\/div[529]""}]";145584564
14599;14612;9;4;der junge man;Parzivâl;0;0;0;0;R_HOF;196;0;"[""PER""]";"[{""endOffset"":27,""startOffset"":14,""start"":""14585"",""end"":""14585""}]";"[{""endOffset"":27,""startOffset"":14,""start"":""\/div[530]"",""end"":""\/div[530]""}]";146004612
14614;14627;9;4;der küneginne;Cundwîr âmûrs;1;0;0;0;R_HOF;196;1;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":""14614"",""end"":""14614""}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[531]"",""end"":""\/div[531]""}]";146154627
14614;14638;9;4;der küneginne kappelâzen;# unbestimmt (einzel);0;0;0;0;R_HOF;196;0;"[""PER""]";"[{""endOffset"":24,""startOffset"":0,""start"":""14614"",""end"":""14614""}]";"[{""endOffset"":24,""startOffset"":0,""start"":""\/div[531]"",""end"":""\/div[531]""}]";146154638
14644;14649;9;4;gote;Gott;0;0;0;0;R_HOF;196;0;"[""PER""]";"[{""endOffset"":10,""startOffset"":5,""start"":""14639"",""end"":""14639""}]";"[{""endOffset"":10,""startOffset"":5,""start"":""\/div[532]"",""end"":""\/div[532]""}]";146454649
14653;14666;9;4;sîner vrouwen;# unbestimmt (einzel);0;0;0;0;R_HOF;196;0;"[""PER""]";"[{""endOffset"":27,""startOffset"":14,""start"":""14639"",""end"":""14639""}]";"[{""endOffset"":27,""startOffset"":14,""start"":""\/div[532]"",""end"":""\/div[532]""}]";146544666
14668;14675;9;4;ir gast;Parzivâl;0;0;0;0;R_HOF;196;0;"[""PER""]";"[{""endOffset"":7,""startOffset"":0,""start"":""14668"",""end"":""14668""}]";"[{""endOffset"":7,""startOffset"":0,""start"":""\/div[533]"",""end"":""\/div[533]""}]";146694675
14850;14859;9;4;Clâmidês;Clâmidê;1;0;0;0;R_AVT;196;1;"[""PER""]";"[{""endOffset"":16,""startOffset"":7,""start"":""14843"",""end"":""14843""}]";"[{""endOffset"":16,""startOffset"":7,""start"":""\/div[539]"",""end"":""\/div[539]""}]";148514859
14850;14862;9;4;Clâmidês her;# unbestimmt (multi);0;0;0;0;R_AVT;196;0;"[""PER""]";"[{""endOffset"":19,""startOffset"":7,""start"":""14843"",""end"":""14843""}]";"[{""endOffset"":19,""startOffset"":7,""start"":""\/div[539]"",""end"":""\/div[539]""}]";148514862
14883;14891;9;4;Kingrûn;Kingrûn;0;0;0;0;R_AVT;196;0;"[""PER""]";"[{""endOffset"":8,""startOffset"":0,""start"":""14883"",""end"":""14883""}]";"[{""endOffset"":8,""startOffset"":0,""start"":""\/div[541]"",""end"":""\/div[541]""}]";148844891
15011;15030;9;4;vil li roy Gahmuret;Parzivâl;0;0;0;0;R_AVT;197;0;"[""PER""]";"[{""endOffset"":19,""startOffset"":0,""start"":""15011"",""end"":""15011""}]";"[{""endOffset"":19,""startOffset"":0,""start"":""\/div[547]"",""end"":""\/div[547]""}]";150125030
15015;15030;9;4;li roy Gahmuret;Gahmuret;1;0;0;0;R_AVT;197;1;"[""PER""]";"[{""endOffset"":19,""startOffset"":4,""start"":""15011"",""end"":""15011""}]";"[{""endOffset"":19,""startOffset"":4,""start"":""\/div[547]"",""end"":""\/div[547]""}]";150165030
15040;15052;9;4;der burgaere;# unbestimmt (multi);0;0;0;0;R_AVT;197;0;"[""PER""]";"[{""endOffset"":20,""startOffset"":8,""start"":""15032"",""end"":""15032""}]";"[{""endOffset"":20,""startOffset"":8,""start"":""\/div[548]"",""end"":""\/div[548]""}]";150415052
